ds,y
1995-05-19,519.60
1995-05-22,524.30
1995-05-23,528.60
1995-05-24,531.90
1995-05-25,529.00
1995-05-26,528.60
1995-05-30,525.60
1995-05-31,533.40
1995-06-01,534.20
1995-06-02,536.90
1995-06-05,537.70
1995-06-06,537.10
1995-06-07,535.50
1995-06-08,533.60
1995-06-09,532.40
1995-06-12,532.50
1995-06-13,536.20
1995-06-14,536.50
1995-06-15,539.10
1995-06-16,540.00
1995-06-19,545.20
1995-06-20,545.40
1995-06-21,545.90
1995-06-22,551.10
1995-06-23,551.10
1995-06-26,549.80
1995-06-27,547.10
1995-06-28,546.30
1995-06-29,546.20
1995-06-30,546.80
1995-07-03,547.10
1995-07-05,550.00
1995-07-06,554.00
1995-07-07,556.60
1995-07-10,558.50
1995-07-11,557.20
1995-07-12,561.60
1995-07-13,562.00
1995-07-14,561.00
1995-07-17,562.90
1995-07-18,562.70
1995-07-19,558.50
1995-07-20,554.40
1995-07-21,554.70
1995-07-24,557.20
1995-07-25,561.80
1995-07-26,563.80
1995-07-27,565.30
1995-07-28,565.40
1995-07-31,563.50
1995-08-01,562.10
1995-08-02,565.60
1995-08-03,558.80
1995-08-04,559.60
1995-08-07,561.20
1995-08-08,561.50
1995-08-09,561.60
1995-08-10,560.60
1995-08-11,558.50
1995-08-14,559.70
1995-08-15,560.00
1995-08-16,560.00
1995-08-17,560.00
1995-08-18,561.20
1995-08-21,563.30
1995-08-22,559.50
1995-08-23,560.00
1995-08-24,558.60
1995-08-25,561.30
1995-08-28,562.20
1995-08-29,560.00
1995-08-30,561.50
1995-08-31,562.40
1995-09-01,564.60
1995-09-05,569.20
1995-09-06,570.50
1995-09-07,571.10
1995-09-08,572.70
1995-09-11,575.10
1995-09-12,576.50
1995-09-13,579.70
1995-09-14,584.00
1995-09-15,585.10
1995-09-18,583.40
1995-09-19,584.20
1995-09-20,586.80
1995-09-21,586.80
1995-09-22,583.00
1995-09-25,582.10
1995-09-26,584.70
1995-09-27,581.40
1995-09-28,585.90
1995-09-29,587.60
1995-10-02,585.00
1995-10-03,582.30
1995-10-04,582.30
1995-10-05,582.60
1995-10-06,584.50
1995-10-09,582.50
1995-10-10,578.40
1995-10-11,579.50
1995-10-12,583.10
1995-10-13,587.40
1995-10-16,584.90
1995-10-17,586.80
1995-10-18,589.80
1995-10-19,590.70
1995-10-20,590.70
1995-10-23,587.50
1995-10-24,587.30
1995-10-25,587.20
1995-10-26,582.60
1995-10-27,579.70
1995-10-30,583.80
1995-10-31,586.70
1995-11-01,584.20
1995-11-02,589.70
1995-11-03,590.60
1995-11-06,590.60
1995-11-07,588.50
1995-11-08,591.70
1995-11-09,593.90
1995-11-10,593.30
1995-11-13,593.70
1995-11-14,592.30
1995-11-15,594.00
1995-11-16,597.90
1995-11-17,600.10
1995-11-20,600.40
1995-11-21,600.30
1995-11-22,600.70
1995-11-24,600.20
1995-11-27,603.40
1995-11-28,606.50
1995-11-29,607.70
1995-11-30,608.70
1995-12-01,608.10
1995-12-04,613.80
1995-12-05,618.50
1995-12-06,621.10
1995-12-07,620.20
1995-12-08,617.80
1995-12-11,620.90
1995-12-12,619.50
1995-12-13,622.00
1995-12-14,622.90
1995-12-15,617.70
1995-12-18,616.30
1995-12-19,611.90
1995-12-20,614.30
1995-12-21,610.50
1995-12-22,613.50
1995-12-26,614.50
1995-12-27,615.70
1995-12-28,615.50
1995-12-29,615.90
1996-01-02,620.70
1996-01-03,623.20
1996-01-04,624.50
1996-01-05,617.70
1996-01-08,618.50
1996-01-09,619.10
1996-01-10,609.50
1996-01-11,602.70
1996-01-12,604.80
1996-01-15,603.40
1996-01-16,608.40
1996-01-17,609.90
1996-01-18,608.30
1996-01-19,612.90
1996-01-22,613.50
1996-01-23,613.40
1996-01-24,620.00
1996-01-25,620.10
1996-01-26,621.70
1996-01-29,624.20
1996-01-30,630.30
1996-01-31,636.20
1996-02-01,638.50
1996-02-02,639.30
1996-02-05,641.40
1996-02-06,646.70
1996-02-07,649.90
1996-02-08,656.50
1996-02-09,661.10
1996-02-12,663.00
1996-02-13,664.20
1996-02-14,661.50
1996-02-15,656.80
1996-02-16,651.40
1996-02-20,648.00
1996-02-21,648.10
1996-02-22,659.80
1996-02-23,663.00
1996-02-26,659.10
1996-02-27,650.60
1996-02-28,654.40
1996-02-29,647.00
1996-03-01,644.40
1996-03-04,653.50
1996-03-05,655.80
1996-03-06,657.00
1996-03-07,653.60
1996-03-08,653.60
1996-03-11,640.40
1996-03-12,640.00
1996-03-13,640.50
1996-03-14,644.20
1996-03-15,642.90
1996-03-18,652.60
1996-03-19,656.20
1996-03-20,653.10
1996-03-21,651.50
1996-03-22,652.10
1996-03-25,655.50
1996-03-26,654.30
1996-03-27,653.90
1996-03-28,649.60
1996-03-29,651.00
1996-04-01,653.90
1996-04-02,655.30
1996-04-03,655.90
1996-04-04,656.70
1996-04-08,655.90
1996-04-09,646.30
1996-04-10,642.80
1996-04-11,635.30
1996-04-12,637.10
1996-04-15,642.50
1996-04-16,645.60
1996-04-17,645.00
1996-04-18,644.70
1996-04-19,647.30
1996-04-22,650.90
1996-04-23,651.60
1996-04-24,653.40
1996-04-25,654.20
1996-04-26,656.40
1996-04-29,654.70
1996-04-30,654.60
1996-05-01,656.40
1996-05-02,654.60
1996-05-03,648.50
1996-05-06,644.60
1996-05-07,641.40
1996-05-08,644.80
1996-05-09,648.00
1996-05-10,653.00
1996-05-13,662.20
1996-05-14,667.00
1996-05-15,669.80
1996-05-16,667.10
1996-05-17,669.80
1996-05-20,673.70
1996-05-21,675.60
1996-05-22,678.40
1996-05-23,681.10
1996-05-24,679.70
1996-05-28,680.00
1996-05-29,673.70
1996-05-30,673.50
1996-05-31,673.50
1996-06-03,669.10
1996-06-04,672.60
1996-06-05,678.50
1996-06-06,680.30
1996-06-07,673.30
1996-06-10,673.60
1996-06-11,676.70
1996-06-12,673.70
1996-06-13,670.50
1996-06-14,668.40
1996-06-17,668.30
1996-06-18,666.40
1996-06-19,665.60
1996-06-20,665.00
1996-06-21,666.80
1996-06-24,671.10
1996-06-25,670.60
1996-06-26,668.50
1996-06-27,668.90
1996-06-28,672.70
1996-07-01,675.90
1996-07-02,675.90
1996-07-03,673.60
1996-07-05,672.40
1996-07-08,657.60
1996-07-09,656.60
1996-07-10,656.30
1996-07-11,656.10
1996-07-12,647.60
1996-07-15,646.20
1996-07-16,632.00
1996-07-17,636.60
1996-07-18,644.40
1996-07-19,643.50
1996-07-22,638.70
1996-07-23,637.70
1996-07-24,629.10
1996-07-25,633.60
1996-07-26,636.20
1996-07-29,635.90
1996-07-30,635.30
1996-07-31,640.50
1996-08-01,650.70
1996-08-02,662.50
1996-08-05,663.60
1996-08-06,662.80
1996-08-07,664.60
1996-08-08,664.20
1996-08-09,665.40
1996-08-12,665.80
1996-08-13,665.80
1996-08-14,662.40
1996-08-15,664.20
1996-08-16,666.30
1996-08-19,667.10
1996-08-20,667.00
1996-08-21,665.70
1996-08-22,670.70
1996-08-23,670.70
1996-08-26,667.00
1996-08-27,666.40
1996-08-28,667.40
1996-08-29,664.80
1996-08-30,657.70
1996-09-03,655.10
1996-09-04,655.80
1996-09-05,655.60
1996-09-06,658.20
1996-09-09,663.80
1996-09-10,665.60
1996-09-11,667.70
1996-09-12,673.10
1996-09-13,681.40
1996-09-16,686.50
1996-09-17,685.80
1996-09-18,683.80
1996-09-19,684.10
1996-09-20,687.10
1996-09-23,687.00
1996-09-24,690.90
1996-09-25,688.30
1996-09-26,690.10
1996-09-27,687.10
1996-09-30,690.10
1996-10-01,689.50
1996-10-02,694.80
1996-10-03,694.80
1996-10-04,701.70
1996-10-07,704.20
1996-10-08,705.80
1996-10-09,702.40
1996-10-10,696.80
1996-10-11,700.70
1996-10-14,705.20
1996-10-15,708.10
1996-10-16,704.40
1996-10-17,708.50
1996-10-18,711.00
1996-10-21,714.10
1996-10-22,709.90
1996-10-23,707.30
1996-10-24,708.20
1996-10-25,704.10
1996-10-28,705.40
1996-10-29,703.20
1996-10-30,703.40
1996-10-31,706.60
1996-11-01,708.60
1996-11-04,707.00
1996-11-05,714.60
1996-11-06,724.60
1996-11-07,729.50
1996-11-08,730.80
1996-11-11,732.60
1996-11-12,733.00
1996-11-13,732.10
1996-11-14,736.00
1996-11-15,741.90
1996-11-18,739.20
1996-11-19,742.20
1996-11-20,747.00
1996-11-21,745.20
1996-11-22,748.70
1996-11-25,757.00
1996-11-26,762.10
1996-11-27,757.30
1996-11-29,758.30
1996-12-02,757.00
1996-12-03,761.80
1996-12-04,748.40
1996-12-05,747.60
1996-12-06,744.40
1996-12-09,749.80
1996-12-10,753.40
1996-12-11,747.50
1996-12-12,744.90
1996-12-13,736.20
1996-12-16,732.70
1996-12-17,727.70
1996-12-18,732.80
1996-12-19,746.10
1996-12-20,755.40
1996-12-23,750.40
1996-12-24,751.00
1996-12-26,757.10
1996-12-27,758.80
1996-12-30,759.20
1996-12-31,754.00
1997-01-02,742.80
1997-01-03,748.20
1997-01-06,753.30
1997-01-07,753.30
1997-01-08,755.70
1997-01-09,757.70
1997-01-10,759.60
1997-01-13,762.90
1997-01-14,772.00
1997-01-15,771.00
1997-01-16,772.00
1997-01-17,776.40
1997-01-20,780.10
1997-01-21,783.70
1997-01-22,786.20
1997-01-23,794.70
1997-01-24,778.20
1997-01-27,771.40
1997-01-28,776.30
1997-01-29,772.70
1997-01-30,784.20
1997-01-31,791.90
1997-02-03,787.10
1997-02-04,789.30
1997-02-05,792.70
1997-02-06,780.40
1997-02-07,789.70
1997-02-10,793.50
1997-02-11,789.60
1997-02-12,802.80
1997-02-13,812.90
1997-02-14,812.20
1997-02-18,816.30
1997-02-19,817.70
1997-02-20,812.50
1997-02-21,804.90
1997-02-24,810.60
1997-02-25,812.90
1997-02-26,812.70
1997-02-27,805.70
1997-02-28,795.70
1997-03-03,795.30
1997-03-04,798.90
1997-03-05,802.00
1997-03-06,804.10
1997-03-07,808.20
1997-03-10,813.70
1997-03-11,814.90
1997-03-12,811.30
1997-03-13,804.30
1997-03-14,796.90
1997-03-17,796.30
1997-03-18,797.20
1997-03-19,791.60
1997-03-20,786.30
1997-03-21,786.40
1997-03-24,791.00
1997-03-25,798.10
1997-03-26,794.90
1997-03-27,792.60
1997-03-31,773.90
1997-04-01,761.50
1997-04-02,759.60
1997-04-03,751.00
1997-04-04,757.90
1997-04-07,764.80
1997-04-08,766.20
1997-04-09,769.50
1997-04-10,763.70
1997-04-11,758.30
1997-04-14,743.70
1997-04-15,754.70
1997-04-16,763.50
1997-04-17,768.50
1997-04-18,767.90
1997-04-21,767.40
1997-04-22,774.60
1997-04-23,778.20
1997-04-24,779.90
1997-04-25,771.20
1997-04-28,773.90
1997-04-29,794.40
1997-04-30,804.10
1997-05-01,803.00
1997-05-02,813.00
1997-05-05,830.30
1997-05-06,832.30
1997-05-07,827.80
1997-05-08,829.10
1997-05-09,827.70
1997-05-12,838.60
1997-05-13,838.50
1997-05-14,841.30
1997-05-15,842.50
1997-05-16,841.90
1997-05-19,835.90
1997-05-20,842.00
1997-05-21,846.90
1997-05-22,841.90
1997-05-23,848.50
1997-05-27,851.50
1997-05-28,851.00
1997-05-29,849.00
1997-05-30,851.90
1997-06-02,851.30
1997-06-03,850.60
1997-06-04,845.50
1997-06-05,848.90
1997-06-06,859.20
1997-06-09,865.10
1997-06-10,870.00
1997-06-11,870.70
1997-06-12,884.30
1997-06-13,894.70
1997-06-16,895.20
1997-06-17,897.60
1997-06-18,894.40
1997-06-19,900.10
1997-06-20,901.80
1997-06-23,898.70
1997-06-24,896.80
1997-06-25,902.10
1997-06-26,893.20
1997-06-27,894.70
1997-06-30,892.60
1997-07-01,893.90
1997-07-02,904.00
1997-07-03,917.80
1997-07-07,923.30
1997-07-08,918.80
1997-07-09,922.00
1997-07-10,916.50
1997-07-11,919.70
1997-07-14,921.80
1997-07-15,926.10
1997-07-16,939.30
1997-07-17,937.00
1997-07-18,931.60
1997-07-21,915.40
1997-07-22,934.40
1997-07-23,941.80
1997-07-24,941.50
1997-07-25,945.60
1997-07-28,943.00
1997-07-29,943.00
1997-07-30,954.00
1997-07-31,957.70
1997-08-01,955.30
1997-08-04,953.20
1997-08-05,954.20
1997-08-06,962.40
1997-08-07,964.20
1997-08-08,951.20
1997-08-11,938.50
1997-08-12,943.00
1997-08-13,935.80
1997-08-14,930.10
1997-08-15,924.80
1997-08-18,912.60
1997-08-19,926.00
1997-08-20,939.40
1997-08-21,939.50
1997-08-22,925.00
1997-08-25,930.90
1997-08-26,922.50
1997-08-27,916.20
1997-08-28,915.90
1997-08-29,907.30
1997-09-02,927.60
1997-09-03,935.90
1997-09-04,933.40
1997-09-05,940.40
1997-09-08,936.50
1997-09-09,938.90
1997-09-10,933.60
1997-09-11,919.00
1997-09-12,925.00
1997-09-15,928.90
1997-09-16,947.70
1997-09-17,950.30
1997-09-18,958.20
1997-09-19,952.40
1997-09-22,960.60
1997-09-23,955.80
1997-09-24,959.80
1997-09-25,947.00
1997-09-26,946.40
1997-09-29,954.00
1997-09-30,955.20
1997-10-01,956.70
1997-10-02,960.50
1997-10-03,975.50
1997-10-06,974.20
1997-10-07,983.10
1997-10-08,983.10
1997-10-09,974.70
1997-10-10,970.60
1997-10-13,973.50
1997-10-14,972.90
1997-10-15,970.30
1997-10-16,973.40
1997-10-17,955.20
1997-10-20,955.70
1997-10-21,972.60
1997-10-22,972.60
1997-10-23,968.50
1997-10-24,960.00
1997-10-27,941.60
1997-10-28,923.10
1997-10-29,935.20
1997-10-30,923.30
1997-10-31,919.90
1997-11-03,939.00
1997-11-04,941.40
1997-11-05,949.60
1997-11-06,942.90
1997-11-07,938.00
1997-11-10,935.90
1997-11-11,928.30
1997-11-12,923.90
1997-11-13,917.80
1997-11-14,930.40
1997-11-17,949.70
1997-11-18,947.60
1997-11-19,947.30
1997-11-20,961.80
1997-11-21,964.50
1997-11-24,963.10
1997-11-25,954.50
1997-11-26,956.50
1997-11-28,959.10
1997-12-01,974.80
1997-12-02,976.20
1997-12-03,980.80
1997-12-04,983.40
1997-12-05,986.20
1997-12-08,985.70
1997-12-09,982.40
1997-12-10,975.80
1997-12-11,969.80
1997-12-12,961.30
1997-12-15,966.00
1997-12-16,973.00
1997-12-17,974.30
1997-12-18,965.50
1997-12-19,955.30
1997-12-22,956.70
1997-12-23,954.50
1997-12-24,942.90
1997-12-26,940.00
1997-12-29,954.00
1997-12-30,970.80
1997-12-31,975.00
1998-01-02,975.00
1998-01-05,982.60
1998-01-06,977.10
1998-01-07,966.60
1998-01-08,964.00
1998-01-09,956.00
1998-01-12,939.20
1998-01-13,952.10
1998-01-14,958.10
1998-01-15,957.90
1998-01-16,965.10
1998-01-20,978.60
1998-01-21,978.60
1998-01-22,970.80
1998-01-23,966.40
1998-01-26,963.00
1998-01-27,973.20
1998-01-28,978.60
1998-01-29,992.60
1998-01-30,987.40
1998-02-02,1002.50
1998-02-03,1006.10
1998-02-04,1009.50
1998-02-05,1013.50
1998-02-06,1013.10
1998-02-09,1015.30
1998-02-10,1022.10
1998-02-11,1020.70
1998-02-12,1026.30
1998-02-13,1024.10
1998-02-17,1028.00
1998-02-18,1032.10
1998-02-19,1032.90
1998-02-20,1034.20
1998-02-23,1038.70
1998-02-24,1038.70
1998-02-25,1045.80
1998-02-26,1048.70
1998-02-27,1051.70
1998-03-02,1054.00
1998-03-03,1052.00
1998-03-04,1052.00
1998-03-05,1047.30
1998-03-06,1055.70
1998-03-09,1058.50
1998-03-10,1064.60
1998-03-11,1069.20
1998-03-12,1071.90
1998-03-13,1075.90
1998-03-16,1079.50
1998-03-17,1080.50
1998-03-18,1085.50
1998-03-19,1089.70
1998-03-20,1101.00
1998-03-23,1101.20
1998-03-24,1106.80
1998-03-25,1113.10
1998-03-26,1106.30
1998-03-27,1107.20
1998-03-30,1099.10
1998-03-31,1110.10
1998-04-01,1109.20
1998-04-02,1121.00
1998-04-03,1126.40
1998-04-06,1132.00
1998-04-07,1121.40
1998-04-08,1111.60
1998-04-09,1111.50
1998-04-13,1110.80
1998-04-14,1116.00
1998-04-15,1119.90
1998-04-16,1119.30
1998-04-17,1122.70
1998-04-20,1124.90
1998-04-21,1129.70
1998-04-22,1133.00
1998-04-23,1130.50
1998-04-24,1122.80
1998-04-27,1107.90
1998-04-28,1095.90
1998-04-29,1098.20
1998-04-30,1117.00
1998-05-01,1121.00
1998-05-04,1130.50
1998-05-05,1122.10
1998-05-06,1118.40
1998-05-07,1105.60
1998-05-08,1111.40
1998-05-11,1119.10
1998-05-12,1116.00
1998-05-13,1122.20
1998-05-14,1124.00
1998-05-15,1118.70
1998-05-18,1112.40
1998-05-19,1113.50
1998-05-20,1119.10
1998-05-21,1124.50
1998-05-22,1116.90
1998-05-26,1116.80
1998-05-27,1094.40
1998-05-28,1099.70
1998-05-29,1104.20
1998-06-01,1097.80
1998-06-02,1098.70
1998-06-03,1097.40
1998-06-04,1095.90
1998-06-05,1113.90
1998-06-08,1119.70
1998-06-09,1119.90
1998-06-10,1126.00
1998-06-11,1114.20
1998-06-12,1098.80
1998-06-15,1098.80
1998-06-16,1087.60
1998-06-17,1112.90
1998-06-18,1109.40
1998-06-19,1111.20
1998-06-22,1109.00
1998-06-23,1119.50
1998-06-24,1134.40
1998-06-25,1142.00
1998-06-26,1136.80
1998-06-29,1145.20
1998-06-30,1140.80
1998-07-01,1148.60
1998-07-02,1148.60
1998-07-06,1157.30
1998-07-07,1159.80
1998-07-08,1166.90
1998-07-09,1166.40
1998-07-10,1166.90
1998-07-13,1167.00
1998-07-14,1179.80
1998-07-15,1181.50
1998-07-16,1184.00
1998-07-17,1188.10
1998-07-20,1190.60
1998-07-21,1187.40
1998-07-22,1167.70
1998-07-23,1164.30
1998-07-24,1150.10
1998-07-27,1147.30
1998-07-28,1147.30
1998-07-29,1138.60
1998-07-30,1143.10
1998-07-31,1143.00
1998-08-03,1121.80
1998-08-04,1119.70
1998-08-05,1084.80
1998-08-06,1091.00
1998-08-07,1102.50
1998-08-10,1092.80
1998-08-11,1083.10
1998-08-12,1084.70
1998-08-13,1091.50
1998-08-14,1083.90
1998-08-17,1083.70
1998-08-18,1101.70
1998-08-19,1106.30
1998-08-20,1098.80
1998-08-21,1091.60
1998-08-24,1093.80
1998-08-25,1106.60
1998-08-26,1092.80
1998-08-27,1084.20
1998-08-28,1051.80
1998-08-31,1033.50
1998-09-01,1000.70
1998-09-02,1013.20
1998-09-03,990.50
1998-09-04,991.40
1998-09-08,1023.50
1998-09-09,1027.70
1998-09-10,1006.20
1998-09-11,1009.10
1998-09-14,1038.40
1998-09-15,1037.90
1998-09-16,1046.10
1998-09-17,1045.50
1998-09-18,1022.00
1998-09-21,1026.00
1998-09-22,1033.90
1998-09-23,1066.10
1998-09-24,1066.10
1998-09-25,1051.90
1998-09-28,1061.50
1998-09-29,1056.30
1998-09-30,1049.00
1998-10-01,1017.00
1998-10-02,1005.40
1998-10-05,1002.60
1998-10-06,1008.80
1998-10-07,995.70
1998-10-08,970.70
1998-10-09,984.40
1998-10-12,1010.70
1998-10-13,1000.80
1998-10-14,1014.40
1998-10-15,1053.10
1998-10-16,1062.70
1998-10-19,1065.20
1998-10-20,1084.10
1998-10-21,1073.60
1998-10-22,1080.40
1998-10-23,1078.50
1998-10-26,1081.20
1998-10-27,1087.10
1998-10-28,1072.80
1998-10-29,1086.10
1998-10-30,1103.80
1998-11-02,1114.40
1998-11-03,1115.00
1998-11-04,1127.20
1998-11-05,1133.90
1998-11-06,1141.30
1998-11-09,1141.00
1998-11-10,1135.40
1998-11-11,1136.20
1998-11-12,1126.60
1998-11-13,1126.30
1998-11-16,1138.70
1998-11-17,1151.70
1998-11-18,1144.50
1998-11-19,1155.10
1998-11-20,1163.50
1998-11-23,1188.20
1998-11-24,1191.30
1998-11-25,1187.20
1998-11-27,1193.00
1998-11-30,1192.70
1998-12-01,1175.90
1998-12-02,1175.30
1998-12-03,1177.00
1998-12-04,1176.70
1998-12-07,1189.00
1998-12-08,1193.50
1998-12-09,1185.20
1998-12-10,1183.80
1998-12-11,1167.90
1998-12-14,1166.50
1998-12-15,1162.80
1998-12-16,1166.30
1998-12-17,1180.00
1998-12-18,1188.90
1998-12-21,1210.90
1998-12-22,1209.20
1998-12-23,1229.90
1998-12-24,1229.70
1998-12-28,1231.50
1998-12-29,1241.90
1998-12-30,1244.90
1998-12-31,1237.20
1999-01-04,1248.80
1999-01-05,1246.10
1999-01-06,1272.50
1999-01-07,1272.30
1999-01-08,1278.20
1999-01-11,1276.20
1999-01-12,1264.50
1999-01-13,1247.80
1999-01-14,1236.80
1999-01-15,1243.30
1999-01-19,1253.30
1999-01-20,1274.10
1999-01-21,1256.90
1999-01-22,1236.40
1999-01-25,1234.00
1999-01-26,1253.20
1999-01-27,1262.60
1999-01-28,1266.40
1999-01-29,1280.40
1999-02-01,1283.80
1999-02-02,1273.50
1999-02-03,1276.00
1999-02-04,1272.20
1999-02-05,1251.90
1999-02-08,1246.90
1999-02-09,1244.00
1999-02-10,1226.80
1999-02-11,1254.00
1999-02-12,1254.00
1999-02-16,1252.20
1999-02-17,1249.30
1999-02-18,1239.10
1999-02-19,1247.90
1999-02-22,1272.20
1999-02-23,1280.40
1999-02-24,1283.80
1999-02-25,1253.40
1999-02-26,1246.70
1999-03-01,1238.70
1999-03-02,1248.30
1999-03-03,1231.60
1999-03-04,1247.70
1999-03-05,1275.70
1999-03-08,1282.70
1999-03-09,1293.70
1999-03-10,1287.00
1999-03-11,1306.40
1999-03-12,1304.40
1999-03-15,1307.50
1999-03-16,1311.10
1999-03-17,1306.50
1999-03-18,1317.60
1999-03-19,1323.80
1999-03-22,1303.80
1999-03-23,1297.00
1999-03-24,1269.00
1999-03-25,1290.00
1999-03-26,1290.00
1999-03-29,1311.80
1999-03-30,1310.20
1999-03-31,1313.60
1999-04-01,1294.50
1999-04-05,1321.20
1999-04-06,1326.80
1999-04-07,1329.60
1999-04-08,1344.10
1999-04-09,1351.20
1999-04-12,1358.70
1999-04-13,1362.10
1999-04-14,1357.20
1999-04-15,1332.40
1999-04-16,1325.00
1999-04-19,1340.10
1999-04-20,1306.30
1999-04-21,1336.10
1999-04-22,1358.80
1999-04-23,1363.70
1999-04-26,1363.60
1999-04-27,1371.60
1999-04-28,1368.60
1999-04-29,1356.80
1999-04-30,1351.80
1999-05-03,1354.60
1999-05-04,1354.60
1999-05-05,1347.30
1999-05-06,1348.40
1999-05-07,1346.00
1999-05-10,1352.00
1999-05-11,1360.00
1999-05-12,1367.40
1999-05-13,1376.00
1999-05-14,1367.60
1999-05-17,1340.00
1999-05-18,1345.40
1999-05-19,1344.20
1999-05-20,1350.50
1999-05-21,1340.90
1999-05-24,1333.00
1999-05-25,1317.50
1999-05-26,1304.80
1999-05-27,1304.80
1999-05-28,1304.00
1999-06-01,1301.80
1999-06-02,1297.10
1999-06-03,1304.20
1999-06-04,1327.80
1999-06-07,1336.40
1999-06-08,1334.50
1999-06-09,1326.00
1999-06-10,1318.60
1999-06-11,1312.00
1999-06-14,1302.00
1999-06-15,1310.80
1999-06-16,1332.80
1999-06-17,1343.50
1999-06-18,1344.50
1999-06-21,1349.10
1999-06-22,1351.10
1999-06-23,1335.90
1999-06-24,1333.10
1999-06-25,1329.10
1999-06-28,1338.70
1999-06-29,1351.50
1999-06-30,1372.90
1999-07-01,1382.80
1999-07-02,1391.20
1999-07-06,1405.30
1999-07-07,1395.90
1999-07-08,1403.20
1999-07-09,1403.30
1999-07-12,1406.80
1999-07-13,1399.10
1999-07-14,1400.00
1999-07-15,1409.80
1999-07-16,1418.80
1999-07-19,1420.30
1999-07-20,1407.70
1999-07-21,1386.70
1999-07-22,1379.30
1999-07-23,1367.40
1999-07-26,1358.60
1999-07-27,1368.70
1999-07-28,1370.40
1999-07-29,1365.40
1999-07-30,1350.90
1999-08-02,1344.70
1999-08-03,1336.10
1999-08-04,1330.20
1999-08-05,1313.70
1999-08-06,1316.70
1999-08-09,1306.70
1999-08-10,1298.60
1999-08-11,1301.90
1999-08-12,1313.60
1999-08-13,1327.70
1999-08-16,1331.00
1999-08-17,1344.20
1999-08-18,1344.20
1999-08-19,1332.80
1999-08-20,1336.60
1999-08-23,1360.20
1999-08-24,1373.30
1999-08-25,1382.80
1999-08-26,1381.80
1999-08-27,1365.60
1999-08-30,1350.70
1999-08-31,1333.30
1999-09-01,1331.20
1999-09-02,1331.10
1999-09-03,1357.70
1999-09-07,1361.30
1999-09-08,1355.20
1999-09-09,1347.70
1999-09-10,1357.70
1999-09-13,1351.70
1999-09-14,1344.20
1999-09-15,1347.20
1999-09-16,1322.50
1999-09-17,1337.60
1999-09-20,1338.40
1999-09-21,1335.50
1999-09-22,1316.20
1999-09-23,1315.20
1999-09-24,1281.20
1999-09-27,1295.00
1999-09-28,1285.50
1999-09-29,1288.80
1999-09-30,1291.30
1999-10-01,1283.20
1999-10-04,1304.60
1999-10-05,1316.40
1999-10-06,1325.50
1999-10-07,1328.00
1999-10-08,1336.60
1999-10-11,1344.30
1999-10-12,1335.20
1999-10-13,1313.00
1999-10-14,1289.60
1999-10-15,1283.40
1999-10-18,1254.20
1999-10-19,1279.30
1999-10-20,1289.40
1999-10-21,1289.40
1999-10-22,1308.80
1999-10-25,1301.70
1999-10-26,1303.50
1999-10-27,1299.40
1999-10-28,1342.50
1999-10-29,1373.20
1999-11-01,1367.30
1999-11-02,1369.30
1999-11-03,1360.30
1999-11-04,1369.40
1999-11-05,1387.50
1999-11-08,1380.80
1999-11-09,1383.80
1999-11-10,1379.20
1999-11-11,1382.10
1999-11-12,1396.10
1999-11-15,1398.60
1999-11-16,1420.40
1999-11-17,1423.40
1999-11-18,1425.30
1999-11-19,1424.90
1999-11-22,1425.00
1999-11-23,1423.90
1999-11-24,1419.70
1999-11-26,1425.20
1999-11-29,1416.60
1999-11-30,1410.60
1999-12-01,1400.00
1999-12-02,1409.00
1999-12-03,1447.40
1999-12-06,1434.20
1999-12-07,1426.60
1999-12-08,1415.70
1999-12-09,1418.40
1999-12-10,1421.60
1999-12-13,1421.50
1999-12-14,1418.40
1999-12-15,1417.40
1999-12-16,1421.90
1999-12-17,1431.10
1999-12-20,1429.20
1999-12-21,1436.50
1999-12-22,1440.20
1999-12-23,1461.40
1999-12-27,1463.10
1999-12-28,1462.70
1999-12-29,1466.00
1999-12-30,1473.10
1999-12-31,1472.40
2000-01-03,1478.00
2000-01-04,1455.20
2000-01-05,1413.30
2000-01-06,1411.90
2000-01-07,1441.50
2000-01-10,1464.40
2000-01-11,1458.80
2000-01-12,1445.30
2000-01-13,1454.60
2000-01-14,1473.00
2000-01-18,1465.20
2000-01-19,1462.20
2000-01-20,1465.60
2000-01-21,1452.80
2000-01-24,1454.20
2000-01-25,1414.30
2000-01-26,1412.50
2000-01-27,1419.00
2000-01-28,1398.60
2000-01-31,1394.50
2000-02-01,1412.60
2000-02-02,1420.50
2000-02-03,1425.80
2000-02-04,1436.00
2000-02-07,1427.20
2000-02-08,1442.00
2000-02-09,1444.40
2000-02-10,1422.00
2000-02-11,1416.80
2000-02-14,1394.90
2000-02-15,1407.80
2000-02-16,1404.70
2000-02-17,1399.80
2000-02-18,1388.30
2000-02-22,1358.10
2000-02-23,1370.10
2000-02-24,1364.50
2000-02-25,1362.10
2000-02-28,1360.80
2000-02-29,1369.50
2000-03-01,1383.00
2000-03-02,1386.90
2000-03-03,1410.90
2000-03-06,1409.80
2000-03-07,1399.60
2000-03-08,1373.60
2000-03-09,1401.80
2000-03-10,1413.40
2000-03-13,1398.50
2000-03-14,1395.30
2000-03-15,1398.00
2000-03-16,1458.50
2000-03-17,1476.60
2000-03-20,1470.20
2000-03-21,1493.90
2000-03-22,1505.00
